cg19593957	0.0	0.0010231300820618139	0.0003449949649620499
cg18147067	0.0	0.0011070021629440963	0.0001104054414411803
cg06139288	0.0	0.001266883596616887	0.00016232222317390856
cg08588626	0.0	0.0010415593680880757	0.0003271436646081965
cg17553592	0.0	0.001257988087481277	0.000367983347108657
cg12472218	0.0	0.001370619300386638	-6.241866626989136e-05
cg08998989	0.0	0.00014823660458022618	0.0010154941996108082
cg17727916	0.0	0.00011148424924647962	0.0010593838184619268
cg06104510	0.0	1.4869568334035032e-05	0.001050974733780373
cg01109660	0.0	-0.0012074023392059019	-0.000506705243894163
cg26267038	0.0	0.0011740040516756624	0.0006412080724666986
cg14232291	0.0	0.001825886173272793	0.0001279109898967372
cg01891172	0.0	0.001016387751769649	0.00047273498695339823
cg01828474	0.0	0.002585376205598924	0.0005531734419393775
cg20312916	0.0	0.0010774138645100243	0.0007551886486334555
cg25127732	0.0	0.001133300141124617	-8.399090950004438e-05
cg05184682	0.0	5.393215635505846e-05	0.001072277920134413
cg06079646	0.0	-0.0010288954551029464	-3.31620969323475e-05
cg14831665	0.0	0.0008172465799763884	0.00118606581046301
cg11863130	0.0	0.0012553033655851248	0.00023390122697472255
cg17036062	0.0	0.0011566935459478508	1.8417358505868245e-05
cg16104634	0.0	0.0013146919359124855	-0.00022510956347162033
cg05137263	0.0	0.0019962574886744186	0.0005952884718001648
cg14831390	0.0	1.0201983413600093e-05	0.001194466548744842
cg09998474	0.0	2.719620898945476e-05	0.0010958515170714023
cg21918559	0.0	0.002090026715470967	0.0005494923274149726
cg25436127	0.0	0.0010023765594649396	-0.00023001918160319774
cg20778411	0.0	0.0012470931115885465	0.00042569046210487536
cg14516385	0.0	0.0017530401012697692	0.00039449140474475324
cg01397290	0.0	0.0012860104277887454	0.000428727294806184
cg06408301	0.0	0.001285575698508757	0.0010067115084752823
cg02062238	0.0	3.3327437719643505e-05	0.0011661637894242595
cg07381502	0.0	2.2805053539574805e-05	0.0010754294975463489
cg06231618	0.0	-0.001325915369187317	-0.0010197188331448582
cg26327984	0.0	2.7890708259301303e-06	0.0012393311732378945
cg13532885	0.0	0.0012992345946357669	0.00011024928786955179
cg06077978	0.0	0.0015731458642633124	0.0008498445459248525
cg00723997	0.0	0.0010954349938228237	0.0006328071637947074
cg23709838	0.0	7.226420890959865e-06	0.0010855352699329854
cg05922253	0.0	0.0004216426452757635	0.0011724935206000788
cg19162841	0.0	0.0013125727202020522	0.00028064019568023284
cg05152874	0.0	0.00012707791619519284	0.0012635062500745886
cg16946997	0.0	0.0011779748104488856	0.00014065612193452605
cg11704790	0.0	0.0015034682082111423	0.00022972285518801065
cg13540126	0.0	0.0015570766388919924	0.0002644517856970567
cg08796898	0.0	3.690843135118366e-05	0.0011103116415714187
cg05476522	0.0	0.0015761613890689324	0.0002690785018330241
cg23993375	0.0	7.0267474460513534e-06	0.0010481482346747014
cg23154024	0.0	0.0011063360259096458	0.00036941392087877023
cg15035437	0.0	0.0011991626324119166	0.00020683773634380575
cg27326620	0.0	0.0004982732771112118	0.001019643325768698
cg17432350	0.0	0.0011421320665610654	0.0005242497043691617
cg22037209	0.0	0.0016989706888747662	0.00037011374470468874
cg09778422	0.0	-0.0010819516881435773	-0.0004700783095061055
cg16204757	0.0	4.037180871804211e-05	0.001391737049642232
cg25156485	0.0	2.3435188554667426e-05	0.0010814174469260759
cg10510586	0.0	0.0010747300023586895	0.0006597653135511214
cg09146364	0.0	0.0004475151811516393	0.0011290359155112666
cg08202860	0.0	0.0011793887709396415	0.0003455231886226171
cg22776211	0.0	0.0011183320109596265	-5.402709219841685e-05
cg10482495	0.0	0.0013809164219301285	0.00014545419659971873
cg15236541	0.0	0.0012177843855697163	0.0006679229477585405
cg17509494	0.0	0.0010190738042731478	0.0006441900594978308
cg04544498	0.0	-0.0013337891730324089	-0.0007978969182597723
cg00554969	0.0	0.001358894497233484	0.00034902366792654324
cg15816181	0.0	0.0018246990377412523	0.00010997581126825958
cg11718092	0.0	0.0010052230693517402	0.0003554569258341155
cg20373036	0.0	0.0008491598746505457	0.00143882527547165
cg03802424	0.0	0.00024511705347570985	0.00100119253087505
cg08637905	0.0	0.000616164070635035	0.0010965156047125948
cg19407410	0.0	0.001111193243958932	0.000363962322918595
cg27260927	0.0	0.0012955241259375093	3.91699666309481e-05
